Date,Open,High,Low,Close,Adj Close,Volume
2024-02-07,6645.000000,6645.000000,6512.000000,6583.500000,6583.500000,237786
2024-02-08,6629.950195,6666.000000,6568.799805,6608.350098,6608.350098,163963
2024-02-09,6641.950195,6642.000000,6471.000000,6500.750000,6500.750000,182879
2024-02-12,6549.899902,6733.700195,6501.500000,6666.200195,6666.200195,881053
2024-02-13,6692.899902,6753.799805,6582.000000,6661.899902,6661.899902,356627
2024-02-14,6550.000000,6614.100098,6395.000000,6472.149902,6472.149902,335871
2024-02-15,6590.000000,6664.000000,6511.100098,6644.799805,6644.799805,171082
2024-02-16,6679.950195,6690.000000,6525.899902,6665.399902,6665.399902,319668
2024-02-19,6700.000000,6847.450195,6572.000000,6754.899902,6754.899902,370439
2024-02-20,6754.649902,6805.000000,6583.350098,6653.450195,6653.450195,285213
2024-02-21,6700.000000,6704.899902,6500.000000,6546.000000,6546.000000,303362
2024-02-22,6585.000000,6677.049805,6532.299805,6617.700195,6617.700195,198579
2024-02-23,6675.000000,6722.950195,6590.149902,6606.000000,6606.000000,196052
2024-02-26,6599.000000,6679.750000,6484.350098,6593.399902,6593.399902,755379
2024-02-27,6585.000000,6648.600098,6525.000000,6561.549805,6561.549805,112860
2024-02-28,6569.000000,6591.000000,6420.250000,6464.649902,6464.649902,192687
2024-02-29,6470.000000,6580.000000,6390.000000,6554.049805,6554.049805,202478
2024-03-01,6586.750000,6624.850098,6455.000000,6504.700195,6504.700195,475667
2024-03-04,6525.000000,6537.899902,6406.000000,6442.700195,6442.700195,446281
2024-03-05,6425.000000,6446.000000,6286.000000,6316.450195,6316.450195,265245
2024-03-06,6305.000000,6368.100098,6113.700195,6323.299805,6323.299805,429399
2024-03-07,6359.950195,6378.450195,6236.600098,6253.700195,6253.700195,233446
2024-03-11,6280.000000,6302.700195,6173.000000,6247.649902,6247.649902,486927
2024-03-12,6261.950195,6346.600098,6188.049805,6263.649902,6263.649902,277022
2024-03-13,6319.950195,6325.350098,6120.000000,6173.600098,6173.600098,364200
2024-03-14,6145.000000,6151.200195,5900.000000,6087.600098,6087.600098,439378
2024-03-15,6078.000000,6137.350098,6008.299805,6116.399902,6116.399902,210374
2024-03-18,6045.149902,6045.149902,5665.100098,5697.149902,5697.149902,1433639
2024-03-19,5705.000000,5746.000000,5537.000000,5557.549805,5557.549805,594997
2024-03-20,5575.000000,5625.000000,5475.500000,5529.750000,5529.750000,334922
2024-03-21,5590.000000,5729.100098,5581.000000,5706.750000,5706.750000,592395
2024-03-22,5601.149902,5639.299805,5462.149902,5540.100098,5540.100098,1055867
2024-03-26,5546.500000,5580.000000,5527.000000,5547.299805,5547.299805,206027
2024-03-27,5546.600098,5631.600098,5530.850098,5549.250000,5549.250000,248089
2024-03-28,5569.000000,5594.000000,5485.000000,5502.450195,5502.450195,262188
2024-04-01,5549.100098,5575.799805,5463.000000,5484.049805,5484.049805,503910
2024-04-02,5517.000000,5572.450195,5493.250000,5556.250000,5556.250000,182235
2024-04-03,5550.000000,5704.500000,5515.250000,5662.600098,5662.600098,700786
2024-04-04,5840.000000,5898.850098,5750.750000,5819.450195,5819.450195,647624
2024-04-05,5840.399902,5841.850098,5744.250000,5782.899902,5782.899902,222769
2024-04-08,5825.000000,5825.000000,5602.399902,5682.200195,5682.200195,391144
2024-04-09,5721.000000,5776.450195,5686.399902,5711.649902,5711.649902,306416
2024-04-10,5721.000000,5734.649902,5667.549805,5702.450195,5702.450195,144670
2024-04-12,5685.000000,5719.500000,5600.000000,5616.250000,5616.250000,323488
2024-04-15,5515.000000,5585.250000,5373.899902,5396.200195,5396.200195,546918
2024-04-16,5352.950195,5354.000000,5200.000000,5209.899902,5209.899902,591551
2024-04-18,5228.000000,5311.000000,5175.000000,5206.899902,5206.899902,531498
2024-04-19,5175.000000,5177.200195,5091.049805,5118.149902,5118.149902,341489
