Date,Open,High,Low,Close,Adj Close,Volume
2019-07-02,1350.699951,1354.900024,1332.349976,1345.849976,1265.780029,233615
2019-07-03,1345.000000,1345.000000,1332.199951,1333.650024,1254.306152,167033
2019-07-04,1327.000000,1348.800049,1323.550049,1338.150024,1258.538330,316523
2019-07-05,1338.150024,1339.000000,1318.050049,1323.500000,1244.759766,143633
2019-07-08,1317.000000,1318.000000,1303.750000,1311.050049,1233.050659,442275
2019-07-09,1327.949951,1337.900024,1284.949951,1314.750000,1236.530518,1517586
2019-07-10,1305.099976,1316.699951,1299.000000,1308.750000,1230.887695,882310
2019-07-11,1313.000000,1326.900024,1287.199951,1317.250000,1238.881714,1089612
2019-07-12,1337.000000,1351.800049,1331.050049,1347.449951,1267.285034,1319171
2019-07-15,1354.000000,1354.000000,1342.250000,1345.800049,1265.733032,379597
2019-07-16,1347.349976,1349.300049,1342.300049,1345.199951,1265.168823,249404
2019-07-17,1342.500000,1349.300049,1342.500000,1345.900024,1265.827271,472862
2019-07-18,1343.599976,1350.500000,1337.699951,1342.449951,1262.582275,433600
2019-07-19,1341.000000,1350.900024,1341.000000,1346.750000,1266.626709,546932
2019-07-22,1345.500000,1346.599976,1340.650024,1343.449951,1263.522949,403559
2019-07-23,1343.300049,1358.000000,1341.000000,1353.349976,1272.834106,792032
2019-07-24,1329.800049,1354.650024,1326.099976,1341.800049,1261.971191,932278
2019-07-25,1311.000000,1346.000000,1281.599976,1333.699951,1254.353149,736125
2019-07-26,1316.199951,1321.949951,1230.000000,1273.849976,1198.063721,1144563
2019-07-29,1273.849976,1280.250000,1193.150024,1206.199951,1134.438354,677643
2019-07-30,1200.000000,1231.650024,1192.349976,1202.550049,1131.005615,798966
2019-07-31,1195.150024,1221.750000,1178.099976,1203.550049,1131.946411,440609
2019-08-01,1199.000000,1210.550049,1185.500000,1202.699951,1131.146484,389327
2019-08-02,1196.199951,1204.400024,1178.550049,1198.699951,1127.384644,304222
2019-08-05,1191.199951,1213.400024,1191.199951,1205.349976,1133.639038,229561
2019-08-06,1192.500000,1230.000000,1192.500000,1220.750000,1148.122803,147611
2019-08-07,1224.000000,1250.000000,1214.800049,1238.699951,1165.005005,185957
2019-08-08,1234.000000,1298.000000,1218.050049,1276.449951,1200.508911,365334
2019-08-09,1280.000000,1309.800049,1257.550049,1300.099976,1222.751831,453152
2019-08-13,1312.000000,1324.900024,1280.199951,1312.949951,1234.837402,397956
2019-08-14,1314.000000,1342.000000,1293.300049,1316.849976,1238.505737,354090
2019-08-16,1295.000000,1316.000000,1260.750000,1289.300049,1212.594360,284592
2019-08-19,1286.000000,1329.900024,1271.000000,1325.349976,1246.500000,248666
2019-08-20,1325.000000,1398.099976,1316.349976,1375.050049,1293.243042,625207
2019-08-21,1370.000000,1383.500000,1356.250000,1365.449951,1284.213867,324167
2019-08-22,1367.900024,1374.949951,1351.750000,1360.699951,1279.746704,176916
2019-08-23,1361.750000,1387.650024,1352.000000,1376.449951,1294.559448,326476
2019-08-26,1394.000000,1405.000000,1372.500000,1396.900024,1313.792969,188165
2019-08-27,1396.750000,1460.000000,1391.800049,1441.699951,1355.927612,336804
2019-08-28,1440.000000,1545.000000,1434.500000,1523.400024,1432.767212,978369
2019-08-29,1525.000000,1530.000000,1471.400024,1519.199951,1428.816650,1004644
2019-08-30,1455.000000,1511.849976,1444.949951,1495.550049,1406.574097,852009
2019-09-03,1479.000000,1511.949951,1458.400024,1467.000000,1379.722534,428827
2019-09-04,1476.000000,1488.500000,1452.949951,1462.349976,1375.349121,221393
2019-09-05,1463.000000,1468.699951,1435.099976,1459.949951,1373.091919,277952
2019-09-06,1474.400024,1474.400024,1437.800049,1448.449951,1362.276001,290536
2019-09-09,1447.000000,1456.949951,1436.000000,1445.250000,1359.266602,281846
2019-09-11,1446.000000,1455.349976,1412.699951,1419.199951,1334.766113,272101
2019-09-12,1419.099976,1432.000000,1405.099976,1410.449951,1326.536987,323702
2019-09-13,1410.599976,1426.900024,1400.150024,1411.199951,1327.242188,169231
2019-09-16,1412.500000,1414.000000,1378.449951,1382.000000,1299.779541,297432
2019-09-17,1372.099976,1392.050049,1367.449951,1371.000000,1289.433838,199176
2019-09-18,1365.099976,1391.400024,1342.800049,1362.150024,1281.110474,657165
2019-09-19,1350.400024,1388.500000,1347.500000,1369.449951,1287.976074,317680
2019-09-20,1363.000000,1413.199951,1352.849976,1401.750000,1318.354492,505984
2019-09-23,1407.349976,1429.599976,1369.199951,1410.250000,1326.348877,344059
2019-09-24,1424.000000,1453.099976,1401.000000,1429.000000,1343.983398,572805
2019-09-25,1437.000000,1437.000000,1398.000000,1406.199951,1322.539917,162380
2019-09-26,1400.000000,1414.000000,1382.300049,1389.400024,1306.739014,322106
2019-09-27,1355.000000,1408.300049,1355.000000,1394.050049,1311.112427,313134
2019-09-30,1394.050049,1416.000000,1387.050049,1394.900024,1311.912109,295143
2019-10-01,1415.000000,1415.000000,1338.050049,1349.650024,1269.354004,314752
2019-10-03,1358.099976,1380.000000,1343.050049,1368.000000,1286.612305,268527
2019-10-04,1368.000000,1387.000000,1346.349976,1380.000000,1297.898438,330709
2019-10-07,1383.449951,1393.000000,1357.199951,1384.599976,1302.224854,184904
2019-10-09,1381.000000,1389.099976,1360.150024,1373.349976,1291.644043,177260
2019-10-10,1357.500000,1381.750000,1351.000000,1361.099976,1280.122803,152606
2019-10-11,1355.000000,1417.599976,1350.800049,1412.099976,1328.088867,397760
2019-10-14,1410.000000,1415.000000,1390.000000,1396.500000,1313.416870,203559
2019-10-15,1394.000000,1438.750000,1392.000000,1424.699951,1339.938965,403985
2019-10-16,1433.000000,1434.949951,1401.550049,1409.500000,1325.643433,300018
2019-10-17,1413.000000,1419.800049,1395.699951,1406.699951,1323.009766,114889
2019-10-18,1415.500000,1450.000000,1397.699951,1436.550049,1351.084351,277477
2019-10-22,1436.550049,1469.900024,1416.000000,1452.199951,1365.802612,299087
2019-10-23,1451.000000,1476.449951,1427.500000,1468.650024,1381.274292,452349
2019-10-24,1490.000000,1529.199951,1425.650024,1491.599976,1402.858887,1055221
2019-10-25,1485.000000,1519.500000,1467.500000,1505.150024,1415.602783,382090
2019-10-27,1500.349976,1528.849976,1492.300049,1506.099976,1416.496216,29696
2019-10-29,1490.000000,1526.849976,1490.000000,1517.349976,1427.076904,268871
2019-10-30,1518.000000,1586.949951,1515.800049,1578.150024,1484.259888,537234
2019-10-31,1587.000000,1590.900024,1543.449951,1548.699951,1456.561768,717384
2019-11-01,1553.000000,1561.150024,1525.849976,1558.750000,1466.013916,367674
2019-11-04,1553.400024,1595.500000,1538.199951,1586.750000,1501.984131,336654
2019-11-05,1585.099976,1586.699951,1556.449951,1559.349976,1476.047729,109969
2019-11-06,1559.349976,1576.500000,1547.449951,1566.400024,1482.720825,91192
2019-11-07,1566.349976,1579.449951,1560.000000,1574.000000,1489.914917,101781
2019-11-08,1570.000000,1588.000000,1534.949951,1540.400024,1458.110107,123434
2019-11-11,1530.000000,1594.750000,1530.000000,1572.650024,1488.637085,231176
2019-11-13,1573.000000,1578.199951,1479.050049,1483.199951,1403.965576,349897
2019-11-14,1487.000000,1509.800049,1465.800049,1504.699951,1424.317017,296070
2019-11-15,1510.000000,1520.000000,1473.800049,1491.099976,1411.443604,161514
2019-11-18,1480.000000,1527.500000,1477.500000,1519.099976,1437.947998,198031
2019-11-19,1519.500000,1535.949951,1509.750000,1529.000000,1447.318970,116406
2019-11-20,1529.150024,1554.300049,1498.050049,1508.800049,1428.197998,279059
2019-11-21,1518.000000,1525.000000,1490.000000,1498.699951,1418.637817,82586
2019-11-22,1505.000000,1509.900024,1473.500000,1484.150024,1404.864624,137374
2019-11-25,1486.699951,1507.150024,1475.800049,1500.050049,1419.915405,103697
2019-11-26,1504.400024,1504.400024,1452.400024,1484.900024,1405.574829,380327
2019-11-27,1484.000000,1506.900024,1480.900024,1493.900024,1414.094116,77325
2019-11-28,1490.000000,1512.400024,1484.550049,1504.900024,1424.506470,166495
2019-11-29,1504.900024,1516.500000,1482.050049,1490.949951,1411.301514,66093
2019-12-02,1480.949951,1495.000000,1454.300049,1462.099976,1383.992676,124662
2019-12-03,1455.099976,1470.449951,1440.800049,1446.400024,1369.131714,109134
2019-12-04,1443.849976,1472.449951,1439.000000,1467.449951,1389.056885,144873
2019-12-05,1464.000000,1515.650024,1463.000000,1485.199951,1405.858643,367759
2019-12-06,1488.000000,1494.949951,1459.000000,1464.150024,1385.933105,76842
2019-12-09,1464.699951,1482.000000,1451.000000,1475.949951,1397.102905,106498
2019-12-10,1471.349976,1475.349976,1418.650024,1437.750000,1360.943726,245334
2019-12-11,1437.900024,1497.000000,1437.900024,1486.550049,1407.136719,381538
2019-12-12,1480.000000,1492.849976,1470.050049,1484.250000,1404.959595,93421
2019-12-13,1478.000000,1495.000000,1462.699951,1490.599976,1410.970215,167754
2019-12-16,1488.000000,1512.349976,1464.650024,1473.400024,1394.689331,261216
2019-12-17,1503.000000,1643.300049,1492.050049,1604.949951,1519.211548,4180592
2019-12-18,1604.449951,1628.900024,1580.000000,1602.599976,1516.987061,2154599
2019-12-19,1587.000000,1606.199951,1575.199951,1580.349976,1495.925781,534903
2019-12-20,1583.000000,1602.000000,1567.650024,1582.800049,1498.244995,548840
2019-12-23,1580.000000,1604.949951,1572.400024,1578.550049,1494.222168,440209
2019-12-24,1564.000000,1626.400024,1556.599976,1597.849976,1512.490845,2916222
2019-12-26,1615.000000,1619.949951,1601.000000,1609.199951,1523.234497,893767
2019-12-27,1612.000000,1619.949951,1579.400024,1583.050049,1498.481567,467070
2019-12-30,1581.000000,1601.000000,1581.000000,1586.400024,1501.652710,300609
2019-12-31,1584.000000,1601.449951,1578.550049,1589.849976,1504.918335,247638
2020-01-01,1589.849976,1597.900024,1573.199951,1578.199951,1493.890503,154125
2020-01-02,1581.750000,1588.400024,1573.050049,1579.500000,1495.121216,163571
2020-01-03,1582.000000,1640.000000,1582.000000,1630.949951,1543.822632,1181414
2020-01-06,1626.949951,1661.000000,1621.150024,1647.750000,1559.724976,983061
2020-01-07,1659.000000,1666.000000,1645.550049,1655.750000,1567.297974,486953
2020-01-08,1652.949951,1777.000000,1645.000000,1726.550049,1634.315552,1233375
2020-01-09,1740.000000,1778.000000,1726.900024,1753.650024,1659.967773,826968
2020-01-10,1747.849976,1764.900024,1711.050049,1725.500000,1633.321533,450735
2020-01-13,1724.900024,1789.949951,1712.099976,1774.750000,1679.940552,536820
2020-01-14,1774.500000,1818.000000,1765.400024,1807.000000,1710.467773,687344
2020-01-15,1805.000000,1819.900024,1775.000000,1804.550049,1708.148926,438185
2020-01-16,1804.000000,1804.449951,1765.800049,1782.949951,1687.702515,323490
2020-01-17,1782.000000,1818.900024,1777.800049,1799.099976,1702.989624,263017
2020-01-20,1803.000000,1805.000000,1773.949951,1781.199951,1686.046265,134513
2020-01-21,1787.400024,1818.000000,1775.150024,1801.650024,1705.403564,374093
2020-01-22,1803.300049,1896.000000,1801.750000,1872.650024,1772.610474,1210892
2020-01-23,1872.000000,2059.500000,1857.400024,1979.050049,1873.326782,1207141
2020-01-24,1976.099976,1979.050049,1900.150024,1932.050049,1828.837646,1196651
2020-01-27,1929.000000,1957.000000,1912.000000,1948.849976,1844.739990,428335
2020-01-28,1951.000000,2034.000000,1950.000000,2009.099976,1901.771362,1231656
2020-01-29,2009.099976,2042.550049,1921.000000,1941.050049,1837.356689,1845201
2020-01-30,1935.000000,1935.000000,1832.050049,1849.000000,1750.224243,1514678
2020-01-31,1865.000000,1964.599976,1854.050049,1942.449951,1838.681885,1129204
2020-02-03,1879.900024,1917.900024,1868.750000,1885.400024,1784.679932,341567
2020-02-04,1899.900024,1950.000000,1897.599976,1922.599976,1819.892334,458477
2020-02-05,1929.949951,1970.699951,1921.349976,1935.449951,1832.055786,366975
2020-02-06,1953.000000,1956.949951,1880.449951,1899.500000,1798.026489,244162
2020-02-07,1910.800049,1938.000000,1876.199951,1885.750000,1794.457886,364726
2020-02-10,1890.000000,1896.000000,1833.050049,1857.949951,1768.003784,268670
2020-02-11,1861.849976,1881.900024,1823.300049,1830.400024,1741.787842,233960
2020-02-12,1836.000000,1857.199951,1781.199951,1833.650024,1744.880127,490258
2020-02-13,1832.000000,1837.500000,1800.000000,1820.199951,1732.081177,620623
2020-02-14,1825.000000,1869.300049,1825.000000,1835.650024,1746.783447,453478
2020-02-17,1846.449951,1855.900024,1792.849976,1824.199951,1735.887573,208806
2020-02-18,1827.900024,1853.699951,1806.000000,1848.550049,1759.058838,278478
2020-02-19,1850.550049,1908.900024,1844.550049,1882.599976,1791.460571,666656
2020-02-20,1885.050049,1913.849976,1845.050049,1854.400024,1764.625610,511083
2020-02-24,1854.449951,1869.349976,1829.150024,1838.800049,1749.780884,266476
2020-02-25,1848.400024,1904.699951,1841.400024,1889.400024,1797.931030,710576
2020-02-26,1895.000000,1910.000000,1853.000000,1889.849976,1798.359619,550885
2020-02-27,1875.849976,1908.949951,1860.599976,1885.800049,1794.505371,369349
2020-02-28,1820.000000,1874.000000,1667.550049,1689.750000,1607.946655,791185
2020-03-02,1697.000000,1857.449951,1697.000000,1790.650024,1703.961792,1411779
2020-03-03,1808.599976,1917.099976,1806.150024,1901.699951,1809.635864,1483311
2020-03-04,1906.400024,1985.750000,1792.199951,1830.650024,1742.025513,905618
2020-03-05,1830.000000,1880.000000,1796.599976,1827.650024,1739.170410,435452
2020-03-06,1800.000000,1801.349976,1736.650024,1788.050049,1701.487671,414794
2020-03-09,1765.000000,1770.000000,1631.650024,1660.900024,1580.493286,422201
2020-03-11,1667.000000,1668.000000,1595.099976,1625.900024,1547.187622,478474
2020-03-12,1479.550049,1551.300049,1401.650024,1439.650024,1369.954346,478525
2020-03-13,1296.000000,1571.050049,1252.099976,1378.699951,1311.954956,400395
2020-03-16,1291.000000,1341.949951,1228.250000,1239.550049,1179.541382,277812
2020-03-17,1232.099976,1260.000000,1170.000000,1181.900024,1124.682495,465562
2020-03-18,1189.250000,1209.949951,1102.050049,1119.250000,1065.065308,432196
2020-03-19,1064.000000,1099.800049,905.549988,1035.849976,985.702820,863244
2020-03-20,1139.000000,1165.000000,994.400024,1143.150024,1087.808350,646860
2020-03-23,1030.000000,1074.949951,857.400024,864.200012,822.362732,248231
2020-03-24,911.849976,1080.250000,735.349976,1018.950012,969.621155,1063694
2020-03-25,986.000000,1273.650024,970.049988,1242.949951,1182.776611,843374
2020-03-26,1253.199951,1367.199951,1150.099976,1169.199951,1112.597168,1257909
2020-03-27,1180.000000,1275.000000,1160.500000,1201.250000,1143.095337,663878
2020-03-30,1150.000000,1201.000000,1103.150024,1131.150024,1076.389404,533300
2020-03-31,1201.000000,1217.000000,1131.349976,1147.750000,1092.185669,330841
2020-04-01,1135.000000,1205.000000,1066.400024,1164.099976,1107.744263,337957
2020-04-03,1171.099976,1182.000000,1011.049988,1037.550049,987.320557,512848
2020-04-07,1071.000000,1116.150024,1042.000000,1102.550049,1049.173950,328969
2020-04-08,1100.000000,1159.300049,1062.500000,1101.000000,1047.698853,349997
2020-04-09,1116.150024,1151.500000,1104.000000,1110.849976,1057.072021,259795
2020-04-13,1100.000000,1110.000000,1061.349976,1075.349976,1023.290527,210552
2020-04-15,1115.000000,1131.000000,1071.400024,1092.300049,1039.420166,506393
2020-04-16,1080.000000,1115.000000,1054.199951,1079.099976,1026.859131,452680
2020-04-17,1101.000000,1164.500000,1101.000000,1112.199951,1058.356567,475912
2020-04-20,1125.000000,1136.900024,1080.000000,1088.349976,1035.661377,525607
2020-04-21,1075.000000,1075.000000,1028.500000,1040.849976,990.460815,349913
2020-04-22,1042.000000,1099.000000,1019.400024,1080.750000,1028.429199,378375
2020-04-23,1083.500000,1220.150024,1083.500000,1178.650024,1121.589844,864933
2020-04-24,1181.000000,1199.000000,1085.250000,1116.099976,1062.067871,945000
2020-04-27,1130.000000,1173.800049,1078.300049,1121.500000,1067.206421,1040984
2020-04-28,1140.000000,1215.900024,1136.750000,1178.900024,1121.827881,1441303
2020-04-29,1185.000000,1247.000000,1161.750000,1181.849976,1124.634888,1396986
2020-04-30,1205.000000,1245.449951,1192.900024,1203.449951,1145.188965,657718
2020-05-04,1166.000000,1225.000000,1152.099976,1181.500000,1124.301758,900464
2020-05-05,1205.000000,1235.000000,1174.750000,1189.750000,1132.152588,801208
2020-05-06,1234.900024,1448.000000,1225.500000,1418.800049,1350.113525,5148441
2020-05-07,1401.000000,1414.349976,1350.150024,1373.849976,1307.339722,1354819
2020-05-08,1385.000000,1431.949951,1360.099976,1402.550049,1334.650635,1296520
2020-05-11,1405.050049,1465.949951,1400.000000,1436.599976,1367.051758,821359
2020-05-12,1420.000000,1454.900024,1396.099976,1431.000000,1361.723022,649246
2020-05-13,1488.000000,1488.000000,1408.050049,1419.250000,1350.541992,395733
2020-05-14,1401.000000,1404.949951,1326.150024,1345.400024,1290.267334,435909
2020-05-15,1354.949951,1375.000000,1334.099976,1358.650024,1302.974243,361711
2020-05-18,1369.849976,1390.949951,1330.199951,1344.349976,1289.260376,746100
2020-05-19,1354.250000,1407.000000,1348.550049,1373.800049,1317.503662,700013
2020-05-20,1375.000000,1424.000000,1370.000000,1415.150024,1357.159058,456700
2020-05-21,1416.000000,1452.000000,1396.000000,1442.250000,1383.148682,439231
2020-05-22,1451.000000,1573.000000,1450.000000,1507.050049,1445.293091,2494192
2020-05-26,1481.150024,1526.349976,1462.199951,1485.500000,1424.626221,598598
2020-05-27,1486.000000,1513.650024,1468.000000,1493.849976,1432.633911,650710
2020-05-28,1499.050049,1511.349976,1456.949951,1472.900024,1412.542847,472136
2020-05-29,1478.400024,1497.000000,1445.150024,1451.699951,1392.211304,547181
2020-06-01,1461.099976,1503.000000,1446.500000,1450.949951,1391.492188,626997
2020-06-02,1465.599976,1486.599976,1448.500000,1457.599976,1397.869629,457703
2020-06-03,1478.000000,1488.000000,1440.500000,1444.150024,1384.971069,627595
2020-06-04,1444.150024,1459.849976,1430.150024,1445.300049,1386.073486,368932
2020-06-05,1454.000000,1517.900024,1451.050049,1468.150024,1407.987183,1153836
2020-06-08,1480.000000,1501.949951,1443.199951,1450.400024,1390.964600,313359
2020-06-09,1459.800049,1467.050049,1381.699951,1414.300049,1356.343872,645670
2020-06-10,1425.150024,1434.900024,1389.250000,1404.550049,1346.993530,375820
2020-06-11,1406.900024,1418.750000,1353.050049,1366.300049,1310.310913,300744
2020-06-12,1302.000000,1354.000000,1302.000000,1343.150024,1288.109741,302498
2020-06-15,1345.000000,1378.000000,1324.500000,1332.949951,1278.327515,320523
2020-06-16,1351.000000,1369.800049,1328.050049,1347.199951,1291.993652,254767
2020-06-17,1335.500000,1368.000000,1322.000000,1338.050049,1283.218872,244640
2020-06-18,1338.050049,1397.949951,1334.400024,1370.050049,1313.907471,509057
2020-06-19,1384.250000,1386.300049,1321.500000,1330.750000,1276.217651,755958
2020-06-22,1332.599976,1356.000000,1326.849976,1336.550049,1281.780029,353450
2020-06-23,1335.000000,1375.000000,1328.099976,1369.300049,1313.187866,448529
2020-06-24,1380.000000,1432.699951,1354.900024,1387.900024,1331.025879,902188
2020-06-25,1362.599976,1386.699951,1352.000000,1378.550049,1322.058838,683129
2020-06-26,1390.000000,1506.000000,1388.000000,1461.699951,1401.801392,2314144
2020-06-29,1469.500000,1469.500000,1408.000000,1417.699951,1359.604370,624987
2020-06-30,1439.199951,1439.699951,1401.099976,1409.199951,1351.452759,291629
2020-07-01,1408.599976,1418.000000,1375.000000,1384.949951,1328.196655,249505
2020-07-02,1390.000000,1444.449951,1386.000000,1412.949951,1355.049194,555299
2020-07-03,1422.800049,1444.000000,1413.599976,1420.349976,1362.145996,319136
2020-07-06,1431.000000,1461.699951,1425.050049,1436.250000,1377.394165,328937
2020-07-07,1445.000000,1577.000000,1441.000000,1512.750000,1450.759644,2654421
2020-07-08,1516.349976,1548.800049,1490.699951,1538.800049,1475.742188,749173
2020-07-09,1540.000000,1617.000000,1540.000000,1567.500000,1503.265991,1328636
2020-07-10,1565.800049,1598.699951,1547.199951,1592.900024,1527.625244,533167
2020-07-13,1594.449951,1632.000000,1578.500000,1587.000000,1521.966919,638390
2020-07-14,1583.500000,1616.000000,1534.949951,1541.949951,1478.762939,442786
2020-07-15,1558.550049,1696.099976,1558.500000,1688.250000,1619.067871,2087733
2020-07-16,1710.699951,1760.000000,1621.099976,1652.750000,1585.022461,1638194
2020-07-17,1652.800049,1699.500000,1635.099976,1678.699951,1609.909302,611264
2020-07-20,1690.000000,1713.000000,1666.000000,1692.300049,1622.951904,285365
2020-07-21,1720.000000,1724.000000,1660.250000,1668.250000,1599.887451,338345
2020-07-22,1674.000000,1678.199951,1632.750000,1647.300049,1579.796021,225606
2020-07-23,1653.900024,1673.000000,1622.000000,1635.349976,1568.335693,263689
2020-07-24,1619.949951,1719.000000,1613.849976,1700.099976,1630.432251,1191324
2020-07-27,1710.000000,1802.949951,1693.800049,1769.550049,1697.036499,1834260
2020-07-28,1774.000000,1797.000000,1725.250000,1767.400024,1694.974365,1077078
2020-07-29,1811.000000,1894.250000,1772.550049,1862.849976,1786.513062,2979702
2020-07-30,1845.000000,1950.000000,1840.000000,1936.550049,1857.192993,1366401
2020-07-31,1932.000000,1969.000000,1886.900024,1926.199951,1847.267090,1220905
2020-08-03,1922.000000,1953.750000,1897.000000,1928.650024,1849.616821,455332
2020-08-04,1932.300049,1958.400024,1905.250000,1944.449951,1864.769165,396026
2020-08-05,1944.449951,1966.949951,1910.449951,1918.599976,1839.978394,507874
2020-08-06,1916.000000,2039.849976,1916.000000,2023.699951,1940.771606,2105727
2020-08-07,2020.000000,2036.599976,1971.150024,1988.849976,1907.349609,804818
2020-08-10,1995.000000,2017.099976,1980.000000,1989.150024,1907.637451,278255
2020-08-11,2000.000000,2079.000000,1964.050049,1977.800049,1896.752563,1278515
2020-08-12,1975.000000,2018.900024,1941.650024,2001.949951,1919.912842,601923
2020-08-13,2003.000000,2044.500000,1981.500000,1988.349976,1906.870117,478535
2020-08-14,1999.000000,2030.000000,1968.000000,1976.099976,1895.122070,338491
2020-08-17,1994.250000,2049.000000,1978.300049,1995.449951,1913.679321,798426
2020-08-18,2001.000000,2028.000000,1989.000000,2011.500000,1929.071533,324744
2020-08-19,2016.900024,2049.300049,2004.449951,2017.449951,1934.777710,403938
2020-08-20,2000.000000,2028.000000,1990.449951,2002.500000,1920.440308,102303
2020-08-21,2009.949951,2019.400024,1974.150024,1984.599976,1903.274170,126598
2020-08-24,1988.000000,2000.000000,1945.400024,1955.449951,1875.318359,140538
2020-08-25,1958.000000,1973.250000,1931.599976,1943.550049,1863.906372,113492
2020-08-26,1950.000000,1958.599976,1920.150024,1950.099976,1870.187744,102513
2020-08-27,1970.000000,1975.000000,1934.000000,1940.150024,1860.645386,149884
2020-08-28,1945.199951,2024.449951,1945.199951,2001.449951,1919.433350,156148
2020-08-31,2020.000000,2035.000000,1910.099976,1924.000000,1845.157227,190664
2020-09-01,1933.500000,1949.949951,1880.500000,1891.000000,1813.509399,113377
2020-09-02,1895.000000,1959.900024,1892.500000,1945.949951,1866.207764,83162
2020-09-03,1965.199951,1992.550049,1942.250000,1960.449951,1880.113403,153257
2020-09-04,1921.000000,1974.699951,1910.900024,1919.099976,1840.457886,83977
2020-09-07,1922.000000,1947.150024,1885.000000,1922.500000,1843.718628,79638
2020-09-08,1932.000000,1984.900024,1910.000000,1944.150024,1864.481689,225397
2020-09-09,1938.000000,1938.000000,1897.000000,1909.750000,1831.490967,94690
2020-09-10,1923.000000,1933.150024,1887.900024,1911.750000,1833.409058,86090
2020-09-11,1915.000000,2102.899902,1915.000000,2090.600098,2004.930176,1772890
2020-09-14,2087.300049,2190.149902,2062.800049,2154.699951,2066.403320,1091182
2020-09-15,2155.000000,2173.250000,2125.000000,2144.850098,2056.957031,354301
